7.427906067334011375e-02,2.447607675700695040e+00,2.348461713927283215e-03,9.472566095666127336e-04
1.207753847491264444e-02,7.740566705315856666e+00,4.588290330535721440e-02,3.976127900487324771e-03
1.001826082001642734e-02,1.116157844023910384e+00,9.301173011593011353e+00,1.000623123178868284e-02
4.559584638842515553e-03,4.211653576088993378e-01,2.455204395774777115e+00,4.556021145091254491e-03
1.552353274991408573e-03,4.290992336233535376e+00,7.706909677164738848e-02,1.428856230361164655e-03
3.696619204837553983e-03,1.642689043644781632e-01,2.039561520438024338e-03,2.848526194794755509e-03
7.286702681410575644e-02,7.374099589332102411e+00,1.515294990381147074e-02,1.998528606611587634e-03
2.160502270619688372e-02,7.989293714820338010e-01,7.879198887709734644e-02,1.772255842902224418e-02
2.523681100898934881e-02,1.080367185253681139e-01,9.978725357550857211e+00,2.522991740043408967e-02
1.958032747676370644e-03,3.324985759588408918e+00,2.310374708527341558e-01,1.904369309668895501e-03
4.418885706004973234e-03,1.231620356382083115e+00,4.401436802211233790e+00,4.413428488661267322e-03
3.651705306606465792e-03,1.928086834853881326e+00,1.679261568679265085e-02,2.572928360154585776e-03
9.369316520133418036e-03,7.170444238805528947e+00,2.510099223941573282e-02,2.548451492114483900e-03
4.046988561792196591e-03,2.055531025344548290e-01,3.581521603979064515e-03,3.284180240860732659e-03
1.701915686013725712e-02,1.929097220292652903e-01,1.906011054417917905e-02,1.451833108273594027e-02
5.586837201471597791e-02,3.334375239357628917e+00,9.887048630167994290e+00,5.483519856132977599e-02
2.376186427515931954e-02,1.448331859417705536e-01,1.198349341902992318e-02,1.846030116906612409e-02
2.329084671333710339e-03,1.159031039711527766e-01,2.530420098758498493e-01,2.326602624744149739e-03
5.488132896927273505e-03,1.797732119067201040e-01,5.601133997921863700e-02,5.393134798955804242e-03
8.076552021463240250e-02,5.978309566741255132e+00,9.679098786911990437e-01,5.388501280081922640e-02
1.137029419364106626e-02,2.208395264666446756e-01,2.129681095841527760e+00,1.135690378349783758e-02
2.135767269477663061e-03,6.308104820342737895e+00,9.227064103671434037e-02,1.863651345329898597e-03
5.703757467108046091e-03,5.509439190366572925e-01,9.213274920304241888e+00,5.701812701073850562e-03
1.674405464057633370e-03,2.240170490174351325e+00,7.836090780462048322e+00,1.673604348729158591e-03
1.027399494791368488e-03,3.758245913812923167e+00,3.962562498009905565e-01,1.017484867890459943e-03
8.773594598129607486e-03,6.225704410531719191e+00,1.877736914055460737e-03,2.915864700023603645e-04
6.501191730646194156e-02,1.133522547332080493e-01,1.565516674635716532e+00,6.470732503019223369e-02
2.160541678731155244e-03,3.403890296279529215e-01,2.933174717474976503e-02,2.107696147000963534e-03
4.078897794937284133e-02,9.625513781513715728e+00,5.521929190990999131e-03,5.657197446069051148e-04
3.585520284346166431e-03,1.169225535686062578e+00,2.940497379051514384e-03,1.478135327460794587e-03
1.808495533862823634e-02,5.484011150122016787e-01,6.149183387809497442e-02,1.557320571955297245e-02
2.065047326925574869e-02,5.453712990330018551e-01,5.701519557298392708e-03,6.940650446906356137e-03
1.293445502057751981e-03,8.339086170062984138e+00,6.698367659721029543e-01,1.272947659085790469e-03
2.853751560143480762e-02,5.105130195335209287e+00,4.079065399059373931e+00,2.755341882409548943e-02
2.680359359238842446e-03,1.217817484685342233e+00,3.405364781888289491e-03,1.368547635601205471e-03
5.785685692700229948e-02,1.519038822014937840e-01,7.644992667773178319e+00,5.779042107701150982e-02
4.692392074670323834e-03,4.407351327137169483e-01,5.750939060035031858e-01,4.675578172326594513e-03
3.246946742736239819e-03,1.140545812795529024e+00,1.809283989814957305e+00,3.240314379434255498e-03
5.057438171485191536e-03,5.833576547783420274e+00,2.089520253541229611e+00,4.987023954801713538e-03
1.086447335455243551e-02,4.251525720543576359e-01,3.103892212447226129e+00,1.084832940757078992e-02
4.869173329915574104e-03,6.376739318796696976e-01,4.660885437492814809e+00,4.865931789159796093e-03
1.818737723535637828e-03,2.467748269091000424e+00,8.587737509372535272e-03,1.194473271329832449e-03
4.301421270023596949e-03,5.273594411254167724e-01,9.332250015000730092e-03,3.460319512830662813e-03
1.817997766067147233e-02,4.309241141097417405e+00,7.189235684400355209e-02,8.699755981377224265e-03
1.046799008433825506e-02,4.183109099356791538e-01,7.600816668798967557e-01,1.040802882810362706e-02
4.202447351417822746e-02,7.817521412588640528e-01,8.177505751657146438e-02,2.998011257456373660e-02
6.265344311123892222e-03,8.764252399170292307e+00,1.770475853224743462e-02,1.527579142622144176e-03
2.610273246471051661e-03,4.274040350025395618e+00,7.049610983483342933e-03,1.010731985356497957e-03
1.222650423374544923e-02,4.865819393732647713e-01,2.352010872174025574e-02,9.758245408095235149e-03
1.637595621159390960e-02,7.791861213799439190e-01,3.367556068875224295e-02,1.187603800230481628e-02
1.920593994117864587e-03,8.733864384373277723e-01,3.556432402645225976e-01,1.911577878997390957e-03
1.023256947512992017e-02,3.818542085439932121e-01,3.286166454158869453e-03,4.674477090602177469e-03
8.978513987904020166e-02,3.022299796937714778e+00,2.747941130039938118e-02,8.256148372989076736e-03
1.751993844457565980e-02,2.075895285474376184e+00,2.504449417728178418e-01,1.529831989986859750e-02
5.001468804722978591e-03,5.339206581877023794e+00,5.290687879239128755e+00,4.976351490680134063e-03
2.617082297157652740e-02,1.843248270726446814e+00,3.793158125849131146e+00,2.584217621477587559e-02
7.572299989009965288e-03,6.270968968977732594e-01,3.188530680074694226e-03,3.041982772512389060e-03
6.301132430038815235e-02,4.694435370398871932e+00,7.364180549722613156e-01,4.495422284915646244e-02
3.511600965099147872e-03,2.050705021121804084e+00,8.263795121505393415e-03,1.876433996071760280e-03
3.430375327695248805e-03,7.049204046315752592e+00,5.229220999945244364e-01,3.278756247885076906e-03
4.859258061501941367e-02,1.582291130748970209e+00,4.233069919900078193e-01,4.112315302684584062e-02
4.321576702225137130e-03,1.994403147217531203e+00,1.673194631152146198e-03,7.025579051727424539e-04
1.091644437487043675e-03,4.140402766177623817e-01,7.011335847432839663e-03,1.025533562713537138e-03
1.344083638156944645e-03,1.113801421936335245e+00,2.969546291086323286e+00,1.343406384481568442e-03
4.529730821050010139e-03,1.084985626261897040e-01,7.486119165723444269e+00,4.529433460379327786e-03
8.434867644618156135e-03,2.912797734495140567e+00,1.639615882776650213e-02,3.376020492166603021e-03
1.186548318612785924e-02,6.637880021133517161e+00,1.531079387838595873e-01,7.835006104926274528e-03
1.502585848231773741e-03,6.860644985435030208e+00,1.439689391589789313e-02,8.756139224364423547e-04
8.557422013476315148e-02,1.165244165352245925e-01,2.182917657928368893e+00,8.518509779973691687e-02
3.095900705527668360e-03,1.114764487999659326e-01,7.080801237116207680e-01,3.094392490917868919e-03
1.352295318891835914e-02,1.327760318175177368e+00,2.189700947520617849e-02,7.430251324274661506e-03
1.894423443099264859e-02,7.820104683092625741e-01,8.044034982396562894e-01,1.860165037031897423e-02
8.033366927426521809e-02,7.641736400521287109e+00,2.151086717950071326e-03,2.805089635161116279e-04
1.514913483646039127e-03,1.386595160108036739e-01,2.490843843611451752e-02,1.502244793417873087e-03
4.949855319431239326e-02,1.205871209987461112e+00,3.387037419178710707e+00,4.864135916244830687e-02
4.409286329165347518e-02,3.693231523491102841e+00,1.202669163111937944e+00,3.883454489001582355e-02
1.366938255336206439e-03,2.416157547888080792e+00,7.112055757449915916e+00,1.366303763177779355e-03
1.085394144455978154e-03,2.160236787100111022e-01,6.010690021699464924e-02,1.081176585790513634e-03
8.450680522460386757e-02,9.033863803214400301e-01,4.679345185651544448e-01,7.265356542073857227e-02
3.901627788202307202e-03,4.239080743398365492e+00,1.198541323626007779e-02,1.639371305475944380e-03
7.734967880961600428e-02,5.788604754092189220e-01,5.192483033517060129e-03,8.038018090391519863e-03
4.830614168519420208e-03,5.170425952413608250e+00,9.821989389787585401e-01,4.710822677625205006e-03
1.317673113214139040e-02,1.905188149961829058e+00,5.955956300118413482e-01,1.264379931728594822e-02
1.102106449138443543e-02,4.037264642454778119e-01,2.575997132336025480e-02,9.397792680588674258e-03
2.614115941669752780e-02,9.250442204602902230e-01,5.037580405665124106e-01,2.494379097602316200e-02
3.402594522822332841e-03,1.990141361604253811e+00,7.717690383806984078e-02,3.128126891391238770e-03
2.069623159446297433e-02,1.895576442943294415e+00,1.758679427673429455e-02,6.406065567999466755e-03
3.215130174936425139e-02,4.220203487873324111e-01,1.634073944997595576e-03,3.455835328325673490e-03
2.844357219656763313e-03,1.214212969721888968e-01,2.037688226308649597e-02,2.796951987178970291e-03
6.931444315184477623e-03,1.230669307013903258e-01,2.384708088154801481e-02,6.692063183365218673e-03
6.697347786350703325e-02,8.932698587163351078e+00,2.703003766214219783e-01,2.084263121276018829e-02
3.763689792572537732e-03,2.802541929413017829e+00,5.304710504425688811e+00,3.756220914348460446e-03
2.984419986983970208e-02,7.474730913280157374e+00,1.137108815489189739e+00,2.494960123194143314e-02
3.823655613021959693e-02,1.012155066037640383e+00,5.806779376899771083e-01,3.584738129213387026e-02
9.832351856688989478e-02,6.665262798702863201e+00,1.445461370241362398e-01,1.776761630128672123e-02
1.464929673920931097e-02,1.599077993265086983e-01,3.396263062747809425e+00,1.463919950499130256e-02
3.172776178099061088e-03,1.189946323624394342e+00,1.008878338175706133e-03,6.690502975945118854e-04
9.713911097161610775e-03,7.909029259432787118e-01,2.215669344516636663e+00,9.680344819317657570e-03
5.229948449263976257e-02,2.761819044808806467e-01,6.248727641219666840e-01,5.111787539156938814e-02
5.697937662575290781e-03,6.139520564263013513e-01,2.481885791970681043e-01,5.618740551851815652e-03
2.280637189484266674e-03,9.526089923774181401e-01,4.396456710510553839e-02,2.173244040995647806e-03
4.400058803945721721e-03,3.633296586524376037e-01,3.119374369612524234e-01,4.377623588323975232e-03
2.256798202335799988e-02,5.322918015178089490e+00,2.546720234945419881e-01,1.533468697415493222e-02
6.594762822823652636e-03,8.289264282133899542e+00,1.121905623541329979e-03,1.326225992551329749e-04
7.812770737964809531e-02,1.290524065116180896e+00,3.189538099754012923e-01,5.936242751511152521e-02
3.373647113303831352e-02,2.906500382800921045e+00,2.782467259895824926e-02,7.457167232877061173e-03
3.417751655224875867e-02,1.003503385343230692e+00,1.588520458984092609e-02,1.081885708256223079e-02
1.317833833767633606e-02,1.964926643998561873e-01,6.082050524388319529e-03,9.243077231635067614e-03
1.457518021075564392e-02,1.082702743435450365e+00,2.184133806951652282e-02,8.461593412350344734e-03
8.101008003561635182e-03,8.238312182497580238e-01,5.718651864556713704e+00,8.091564869228639462e-03
2.091730290394240317e-03,2.340955692249099551e-01,7.000626366535775934e-03,1.954987050668017135e-03
1.785796676409447462e-02,1.609634512840366349e-01,2.356368788571265322e-03,8.044575078851045474e-03
5.821406125815907495e-02,2.250944338148896662e-01,3.710878375848192245e-02,4.302226299642297053e-02
1.758315435875900529e-02,6.654069600679849650e+00,1.731936175296016961e-03,2.564855075594905660e-04
3.756649281426093293e-03,2.491948892531697934e-01,9.156728422373992871e+00,3.756265259782063434e-03
1.390447899199246176e-02,4.336755784798480562e+00,1.459551182965797105e-02,2.709669635316215054e-03
2.007962301329139013e-02,1.605063853557595399e+00,3.614452367618877782e-01,1.843575727124485003e-02
2.001869820797546988e-03,8.590230268178529194e-01,4.326265008756058350e-01,1.993944068578620745e-03
2.058296078804225555e-03,2.917207228549560050e+00,4.571708549593314283e-03,8.897281963419384791e-04
1.200080499678400289e-03,8.265773470724393501e-01,6.204777831358881252e-02,1.181196679357140230e-03
3.151382273419150483e-03,6.493643898290924810e+00,1.351421600980340018e-02,1.253406537801416126e-03
3.207508972046431168e-03,9.845944376996835778e-01,1.033516063947197139e-01,3.112403836569915035e-03
7.889362765314317238e-02,5.075054012086089861e-01,2.585087117208900720e-02,3.095272094092332144e-02
1.470833373154629108e-02,4.347118423222611217e-01,7.045601222786486595e+00,1.469499801304007675e-02
6.636738959843782246e-03,1.035301536896806179e-01,4.099136980068044167e+00,6.635626687577262858e-03
6.281652546185041708e-02,1.079671991624766014e-01,3.163916850090412680e+00,6.268216092955884722e-02
5.414655145326292655e-03,7.847698876175583926e+00,1.229043016198276203e-03,1.522094369036749333e-04
1.196086092845995846e-02,5.884634601641539620e-01,2.551124474477259874e+00,1.192795181607982265e-02
2.041573010443236205e-03,6.807450124415584725e+00,4.307887278112325358e-02,1.543587847302598220e-03
7.036999567459203964e-02,8.647286781894283347e-01,3.326399599304747379e-01,5.948770797963230661e-02
1.072694527487602547e-03,1.999455107389033759e-01,2.930888482051790828e-03,9.995482559050829913e-04
2.018569726205277429e-02,4.014917479898322816e-01,2.373132705436735712e+00,2.011699650940090844e-02
9.813689541329497293e-03,1.839069972215607862e-01,8.374780667052176497e+00,9.811575098930217648e-03
4.671415103996991863e-02,1.399233063204235183e-01,1.321951289158669052e-01,4.451319275069923198e-02
3.694539231525270466e-03,3.554157824977679514e-01,4.107622733163798223e+00,3.693358563191587000e-03
1.773026153748057804e-02,4.255041331786630354e-01,6.954369371106774445e+00,1.771104808400222538e-02
3.601394955199806354e-03,4.587590977798596259e-01,5.197014471617960631e-03,2.732660274880580574e-03
5.547679857321075048e-02,9.214344291734171133e-01,8.596235434454145841e-01,5.236298964475488704e-02
3.218794391069305927e-03,2.191544863897356699e+00,3.443677563349787502e-02,2.671546749262832671e-03
8.238320402838228418e-03,2.133781802827056373e-01,6.029808338470062701e+00,8.235919374621158279e-03
1.030330621805167343e-03,6.326338558286764835e-01,9.282888676498125546e-01,1.029607656163648681e-03
1.171275429209416019e-02,4.857031883130946137e-01,5.368387958262807458e-02,1.059047363674544585e-02
7.169757439038887403e-03,5.871594326140518127e+00,3.368572968523491085e-01,6.373273370624011995e-03
1.132225683839725890e-02,3.121740557726229714e-01,6.114064803169023954e-02,1.070349249337613703e-02
2.242929114383437027e-03,8.601345175296286616e-01,3.535164956303019773e-02,2.126861400420983986e-03
2.831973941802895436e-03,9.988303489624705822e-01,2.224315926079491884e-02,2.512464011262765737e-03
2.989233223381447448e-03,5.161026051622281674e-01,6.561898211157175115e-03,2.420221221108975491e-03
4.623885219570567778e-03,4.553714491354739491e-01,8.404905595158618237e-01,4.612330473127199300e-03
2.992212436229707909e-03,3.206177890210169412e+00,1.699030745041819499e-03,4.501941696514362976e-04
4.212749985564057109e-02,9.424463941257148480e-01,1.906184276923239551e-02,1.366512639165126664e-02
2.236448037696077071e-02,1.415389928816289222e+00,2.050430173724571703e-01,1.937359275548592580e-02
9.668506357856935379e-03,7.212515630797068367e-01,2.391837872268801415e-03,2.469284545687758410e-03
2.990856507747535753e-02,2.022612766484090940e+00,4.036800637301078687e-02,1.197037245251779923e-02
4.208005319131323703e-03,1.593590721577794744e-01,3.682073450769484356e-03,3.559707022789172955e-03
4.292298200129070380e-03,8.376752879159701237e-01,1.247481747394832696e-01,4.172049378351231144e-03
7.418802645424056597e-02,5.894413760824090964e+00,3.039297165591524630e-01,3.041985468088956313e-02
9.196748376896783650e-02,1.695824885697678308e+00,5.590516802036001209e+00,8.947146470265858464e-02
2.155949121844608768e-02,2.503642948384510736e-01,3.686986082477217846e-02,1.880626468283632877e-02
8.748348132681367170e-03,5.551801272609435678e+00,2.301838502575490834e-03,3.958505386322921427e-04
9.605815699320845169e-02,4.786976234451792989e-01,1.875393577269683920e-01,7.714336128883846067e-02
3.884530509409643995e-03,4.003502250278946906e-01,5.095928212201090469e-03,2.976242427199978988e-03
3.987322207425772480e-03,3.650960428879459485e+00,6.886188113594488534e-03,1.280441100259766636e-03
4.363379722603247246e-02,4.833388731612423550e-01,5.160061423558791847e-03,8.577269167709363970e-03
4.058462754149333787e-03,1.120517186824248890e-01,8.030915369311619756e+00,4.058232953098300962e-03
1.309835700989581478e-02,4.607288595028068423e-01,9.957200754897793660e-01,1.301944963368145171e-02
3.484408718874462598e-03,1.107345637004841649e-01,4.634194626181354498e-03,3.216594098439052186e-03
4.197730900166213482e-03,4.556381585876173368e+00,3.844934788192744951e-02,2.803260797332389476e-03
1.717655493243488291e-02,5.656918862044286733e+00,1.183330470291792938e-03,2.066660006284550411e-04
5.095214945438620441e-02,3.460196119505432932e+00,6.404957794641914504e+00,4.958720009491606601e-02
1.910815865726205737e-03,6.348130063092943809e-01,8.642367518279847616e+00,1.910547708310909127e-03
3.350775009163391160e-02,2.374026590787302604e-01,1.841777641259923382e+00,3.336364902540494420e-02
7.328539842273209745e-03,6.110880139632365982e+00,4.533948029439568289e-03,6.737371606040209581e-04
1.023202648995257674e-03,9.741069870933756647e+00,6.663797759173839194e-03,4.099850973028776411e-04
3.720052826433251861e-03,1.939619305185387166e+00,6.548262967675172241e+00,3.715958237409305864e-03
4.413125830065797728e-03,4.999181100106466213e-01,2.639205354763565770e-02,4.072676914272011298e-03
1.346260548315228673e-03,2.438330653066933085e+00,1.109860235671298323e+00,1.342290462173283908e-03
1.118670707015533526e-02,4.650374530025680464e+00,7.319945322869603893e-03,1.379893472591852896e-03
6.599425222226513142e-03,1.044872420048465755e-01,4.947089062044454977e+00,6.598505481895320691e-03
6.115349243982323713e-02,2.021977221630806731e+00,1.194555094361649417e+00,5.541714453983558747e-02
2.733408558571457422e-03,5.770057487689869147e-01,6.501270129825899129e-03,2.199753633118689891e-03
2.237921224430219555e-03,2.739379943468848388e+00,7.562800432101097758e-01,2.219926178512153514e-03
2.260656583709206181e-03,1.288981905911192660e+00,5.118148061411803909e-03,1.440517982153983242e-03
1.374375896325179171e-03,3.125169356455262282e+00,4.962479567137150660e+00,1.373187366307702375e-03
3.424881547206490903e-03,1.989671916389269268e-01,2.309532212724152433e-01,3.414805990856135346e-03
2.123900415658453149e-03,1.086132225140506308e-01,1.157299378798481437e-01,2.119675281878112549e-03
2.213229634877880020e-03,6.444438060528043799e-01,1.535802245328665938e+00,2.211176111901955611e-03
1.172506365401830781e-03,1.963149871413486736e+00,7.357651117539759818e-03,8.931032991186970598e-04
1.773931148403983665e-02,1.040497351463574721e-01,4.444013961961185144e-02,1.703191045216691235e-02
1.658749705435959287e-02,9.378742818704127515e+00,4.293053091657836502e-03,4.454504186106432321e-04
5.705323088786683726e-03,5.041964616051756165e-01,3.213490780044901740e+00,5.700220452294401351e-03
1.999882346295707956e-03,2.676379258806014239e-01,2.091627817665335596e-03,1.592391734204297044e-03
2.970918014697767652e-03,2.530955200372931313e-01,1.014290684276097226e-02,2.765874886292874358e-03
1.624081273813092127e-02,1.231709680266481477e-01,9.217903527551352116e-02,1.589585347943950344e-02
1.078888227089653574e-03,4.566605655118178286e-01,1.582577560057121913e+00,1.078552453733203987e-03
8.030749833274997834e-03,5.347776979468474856e-01,4.455130880541055549e-02,7.324665294444864493e-03
4.179779469279330806e-02,5.745275579541558875e-01,9.228482846806139450e-02,3.316716827486662633e-02
7.900754531546527737e-02,2.163639611432297549e+00,3.548882661470630917e-01,5.332281855893869493e-02
1.903467773034112900e-03,6.735463825492865597e-01,5.001168094257033708e-02,1.855891099536120586e-03
2.581387727305111193e-02,4.862674801598440011e-01,6.892660883303276982e-03,9.150182369419902415e-03
3.401407377222437356e-02,7.140180336574320386e+00,6.913174812170370942e-02,7.536745750884012163e-03
4.965289771329617699e-03,2.844603972719508267e+00,2.345140593605379159e-02,3.098892642717826235e-03
1.136592741059375177e-03,2.178420276938878963e+00,2.141793198146245469e+00,1.135280323221419911e-03
1.274447984887150387e-02,1.951867987480722100e-01,1.022825260882486709e-01,1.244188788197670391e-02
1.316683707705274334e-02,2.358654306083236118e+00,2.385402882239532306e-03,9.392008848017366048e-04
7.824366698730128578e-02,2.761953351736198936e+00,1.813427333241082740e-01,3.570005929387302934e-02
4.467754667982855310e-02,2.216140291417959818e-01,3.519384818346234234e-02,3.486803684601638698e-02
3.022731937778514941e-02,2.404550876676238014e-01,2.821789291230638597e-01,2.946828084334080639e-02
3.226841547767693441e-02,1.179946822562072395e-01,1.469429996125035933e-03,8.985558801237253021e-03
5.358940211762555639e-02,2.565355061431632056e+00,2.894665816209303077e+00,5.115968441007619216e-02
2.892277329951911669e-03,5.001203815585752999e-01,1.260542342673625638e-01,2.859464644154533462e-03
1.538470613933902095e-03,2.861211883045727822e-01,3.116808148142266033e-01,1.536300885224179975e-03
1.615246641749013175e-03,3.823660475005553061e-01,4.785655614761900267e+00,1.615038212085156575e-03
1.466589564918163377e-02,2.952964561150850376e+00,5.502489513292946555e+00,1.455136771750563558e-02
6.728319810894298203e-02,2.118967942831202489e+00,1.108609302283341137e-03,5.191468078329847030e-04
1.808572956016026370e-02,1.816629806546519843e+00,4.433296731352238673e+00,1.795268258058304450e-02
6.349667758195244593e-02,1.176987199971683828e-01,2.252985910939379194e-02,4.768040335292821064e-02
9.598029361216106614e-03,2.310400804859598090e+00,2.351362955583723713e-01,8.770864405500533936e-03
1.790638001193829015e-02,1.992127477222640719e+00,4.049132130616583947e-01,1.645659699620735661e-02
3.055798321686859203e-03,5.067793927706372159e-01,7.373581419206839960e-02,2.992939945551926703e-03
6.268240955924988915e-03,2.899325004067247580e+00,1.785332123573069918e+00,6.205076795895609308e-03
1.121571382290412373e-02,9.796761912703782826e+00,4.131067211145660056e-02,3.064579221084558647e-03
1.551186985691536176e-03,3.974386586555988532e-01,2.182075149797802968e-03,1.209474238575486719e-03
6.750704672660530481e-02,2.533598133916042272e+00,1.134100875960867248e-02,4.197892908330082967e-03
2.407246051895218630e-03,3.020023841074712112e-01,6.386923225422182604e+00,2.406972077352343559e-03
8.474276964856233829e-02,5.748181493598797376e-01,1.711703199539733660e-03,2.876730098759138106e-03
8.640451294939641147e-02,2.770223625160909142e-01,1.680516711074328207e+00,8.519111647237584406e-02
1.278377678141098123e-02,2.358011131139780225e+00,8.328434269448414112e-03,2.767385266785436001e-03
7.774207012869804173e-03,1.050306019697612725e-01,5.221368703832338781e-02,7.654504117624724539e-03
6.916021088673488318e-03,2.154644066961228788e+00,6.659380929684095840e-02,5.651415190069906773e-03
2.748024314670539578e-03,1.046411729137917690e-01,1.223099942006587171e-01,2.741578735496988557e-03
1.070024507870228833e-02,1.513307364224930840e+00,2.187003680327848532e+00,1.062160184294981720e-02
6.652085676922285529e-02,4.616282421006540071e-01,2.713812953107025971e-01,5.975889302404967240e-02
6.755119481787461022e-02,2.256497225672559614e-01,3.277208466756284522e-01,6.454890475740127087e-02
1.428146412107702927e-03,2.840727663532356395e-01,1.093377847469725233e-03,1.041644538046427497e-03
1.281056455571329133e-02,5.702772110356502111e+00,2.875103183948846466e-02,3.617804375711491938e-03
2.543225149205044500e-02,2.767471707358479249e-01,1.306875412279757953e-02,1.652990931655462861e-02
1.570560330486298626e-03,3.143201030582351008e-01,1.344035255018011910e+00,1.569983681862783522e-03
6.673893406752746255e-03,5.471766759255793922e+00,7.263420799228498259e-01,6.354415208573244156e-03
7.503192273603211809e-03,6.582808098782062523e+00,3.130306713035717614e+00,7.386640908449568048e-03
8.506433922798073075e-03,1.137380121818323542e-01,1.997295429811241640e-01,8.465426760695365926e-03
1.361342127452948346e-03,4.019122063979194692e+00,1.402936749952153062e-01,1.310243141268246881e-03
9.141299677852152139e-02,8.707443742617221316e-01,3.594107454975483118e-01,7.483874091793657479e-02
8.591780224012159767e-03,1.020066559438000064e+00,5.936005287136906006e+00,8.579113631166927073e-03
1.882423040126990701e-02,2.953888644966704113e+00,1.574853160257911888e+00,1.818225408656310577e-02
1.045219246244108663e-03,1.904675275880091334e+00,5.023216118284831201e-03,7.485525608865556098e-04
3.139058114274390077e-02,2.684197472843165566e-01,2.320036775953107644e-02,2.302750804608292776e-02
4.508647054520294704e-03,1.504891515512880862e-01,5.258655931352328693e-03,3.993395825637779777e-03
