1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,3.3060901165008545
-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.9157450199127197
1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.421909809112549
1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,1.8893200159072876
-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,-5.278629779815674
-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.6532100439071655
-1.0,0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-3.6653800010681152
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,4.128079891204834
-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.7411799430847168
1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,3.6176600456237793
-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,-1.240149974822998
-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-3.756309986114502
-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-9.163200378417969
-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-3.208240032196045
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.432159900665283
-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-3.1647300720214844
-1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-6.7308502197265625
-1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-3.132319927215576
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.4805009961128235
-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.5166699886322021
1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,2.4351298809051514
-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.7849979996681213
-1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.6790379881858826
1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.12016499787569046
-1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,-3.057300090789795
1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.5713040232658386
-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.25857898592948914
-1.0,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.6772300004959106
-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-6.396120071411133
-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,-5.654839992523193
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,5.481040000915527
-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-6.568339824676514
1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,6.378779888153076
1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,4.977139949798584
-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-2.5825700759887695
1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,6.599180221557617
-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0135799646377563
-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-4.319300174713135
1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,4.939760208129883
1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,2.8231899738311768
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,4.380630016326904
1.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,7.7022199630737305
-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-3.2091500759124756
1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,3.224020004272461
-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.129610061645508
-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-8.572970390319824
1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,5.5607099533081055
-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.675719976425171
1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.7590360045433044
-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-4.382259845733643
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,5.9120402336120605
1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,2.3827099800109863
1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,-2.3328299522399902
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.6720199584960938
1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,3.441119909286499
-1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-3.2089500427246094
-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,4.066740036010742
1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.747459888458252
-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-6.171999931335449
-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0540000200271606
-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.1573899984359741
1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,6.867330074310303
1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0486199855804443
-1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,-3.43710994720459
-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.34396201372146606
1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,2.974560022354126
1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,4.013090133666992
1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0177299976348877
1.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.673029899597168
-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-8.55797004699707
-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.6139899492263794
1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,4.885749816894531
-1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,-6.878439903259277
-1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,-4.095560073852539
-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0903398990631104
1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,5.9058098793029785
1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-2.0276999473571777
1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,3.048609972000122
-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-6.19897985458374
1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0,-2.789259910583496
-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-6.13385009765625
1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,5.680620193481445
-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-6.867959976196289
-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-6.2193498611450195
1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,8.36184024810791
1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-0.25161001086235046
1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,2.6337599754333496
1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,4.693530082702637
1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,6.41254997253418
1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.5276299715042114
1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,1.0,6.776199817657471
-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.909559965133667
-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-0.08626289665699005
1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,-3.68530011177063
1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1.448240041732788
1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.930459976196289
1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,9.053770065307617
1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,5.177670001983643
1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,-1.5201400518417358
-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,-8.154390335083008
1.0,0.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,2.331739902496338
1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.8191100358963013
1.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,5.257299900054932
-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,-0.7218930125236511
1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2.71943998336792
1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-0.025317000225186348
-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0026700496673584
-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.8470739722251892
1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,8.497509956359863
1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.8123300075531006
1.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,4.704060077667236
-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-6.664400100708008
-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-4.8820600509643555
-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-4.988560199737549
1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,4.35359001159668
-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.9405899047851562
1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,-0.9873480200767517
1.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,2.7929000854492188
-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-6.941229820251465
-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.9026000499725342
1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,8.351519584655762
1.0,-1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,-0.16524800658226013
1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.338320016860962
-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-7.008659839630127
-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,-1.7245899438858032
-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-9.524399757385254
1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,5.184380054473877
1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,3.942500114440918
-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.516350030899048
-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.2091599702835083
1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,8.071459770202637
-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.6666100025177002
-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-4.38470983505249
1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,5.226349830627441
-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.6213499903678894
1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,-0.9510549902915955
-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-4.970930099487305
-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-1.4024800062179565
-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,0.5623769760131836
1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,7.640110015869141
1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,6.217480182647705
-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-8.715800285339355
-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-4.3307600021362305
1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,5.452030181884766
-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-4.716310024261475
1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,-0.5895050168037415
1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,-0.0536142997443676
1.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,5.467450141906738
1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,9.288700103759766
-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-3.0412299633026123
1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0382699966430664
1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,5.79580020904541
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,-4.3506598472595215
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.276209831237793
-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-7.247570037841797
1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,4.47068977355957
-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.448930025100708
-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.9496009945869446
1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,10.069499969482422
-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-2.865799903869629
-1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,-7.058169841766357
1.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,3.4800500869750977
-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-4.414609909057617
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-8.396320343017578
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,5.380549907684326
-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.5257699489593506
1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.271649956703186
-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,-3.323270082473755
-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.6267900466918945
1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-2.0250000953674316
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,5.315979957580566
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,4.2982001304626465
-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-8.875410079956055
-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-4.069129943847656
1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-2.002150058746338
1.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,6.846710205078125
-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.9847700595855713
1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-2.6405301094055176
-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-1.2148200273513794
1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,5.090469837188721
-1.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,1.0307300090789795
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,4.383979797363281
1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,4.911970138549805
-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-3.9083800315856934
-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,2.438420057296753
-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9599239826202393
-1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-4.197470188140869
1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-0.09631799906492233
1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,1.5428500175476074
1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,5.182640075683594
-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-6.7880401611328125
-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.2598799467086792
1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,8.058320045471191
-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9114639759063721
1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,2.4871299266815186
-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-5.373040199279785
1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.7160099744796753
1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,2.8968899250030518
1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,3.8476600646972656
-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-5.952499866485596
-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,-5.556719779968262
-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-8.425990104675293
-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.3618199825286865
1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.7212400436401367
-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,-2.324049949645996
1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,4.713940143585205
-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.177690029144287
1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,4.939020156860352
