-1.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.979727029800415
1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-3.3335580825805664
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-3.236970901489258
1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-6.299874782562256
-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,2.5514590740203857
-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.7931429743766785
-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,6.173728942871094
-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.4539649486541748
1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-3.0132579803466797
1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-5.205541133880615
-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,4.378592014312744
-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,7.654537200927734
1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-3.3045339584350586
1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,2.2164831161499023
1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-5.701260089874268
1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,-3.366231918334961
1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-6.186977863311768
1.0,0.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,2.634798049926758
-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,2.5464088916778564
-1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.1247860193252563
1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-7.107513904571533
-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.862522006034851
-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-3.602552890777588
1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-3.4818809032440186
-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.5628340244293213
-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.822501003742218
-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,0.0,-3.4251620769500732
1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-4.259657859802246
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,7.0318989753723145
1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-5.9286627769470215
1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-2.4808449745178223
1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,-0.7871999740600586
1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,-3.709099054336548
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,2.2970099449157715
-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,2.208158016204834
-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,2.236138105392456
1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-5.6455488204956055
-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,5.281650066375732
-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.06814000010490417
-1.0,0.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,1.0,7.541685104370117
-1.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,4.045889854431152
-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,0.0,2.033813953399658
-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.8928240537643433
1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-3.1226069927215576
1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.12467099726200104
1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-3.5249359607696533
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.6097890138626099
1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-3.0690860748291016
1.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,2.4173049926757812
1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-7.02000617980957
-1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.626731038093567
-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,8.412981986999512
1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-2.804948091506958
-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-2.076646089553833
-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,5.676770210266113
1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-2.1574690341949463
-1.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8241739869117737
1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-2.622781991958618
-1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,7.696446895599365
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-2.8209140300750732
-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,5.11429500579834
-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,2.4959840774536133
-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.1593940258026123
1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-7.041762828826904
1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-2.0265729427337646
-1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1431870460510254
1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-7.939942836761475
1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,2.5990169048309326
-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-0.9174489974975586
1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-3.201809883117676
-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,2.4684479236602783
1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-5.881282806396484
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.090266227722168
-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,3.018662929534912
-1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-2.4599978923797607
-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,2.703321933746338
1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-2.8282570838928223
1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-3.5398919582366943
-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,5.892467021942139
1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-6.643395900726318
-1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.60641098022461
1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-5.70147180557251
1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,-2.5334389209747314
1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-6.379670143127441
1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,2.051927089691162
1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-2.605437994003296
1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,3.5183260440826416
-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,-2.4971868991851807
1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-5.827854156494141
1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,-3.0182480812072754
-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,6.351986885070801
-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-0.009769000113010406
1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-0.29632699489593506
-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-0.3311389982700348
-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,3.1962599754333496
1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.6404190063476562
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0658609867095947
1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0,-3.722309112548828
1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.5423550009727478
1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,-3.084714889526367
1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,10.901510238647461
1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,2.7803759574890137
1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.7142819762229919
1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,6.521115779876709
1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,-0.17862799763679504
1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-6.407604217529297
1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-1.6794250011444092
1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3.415579080581665
1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-5.527759075164795
-1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,6.21961784362793
-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.7100750207901
-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.9638420343399048
1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.9719489812850952
1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-5.614943027496338
1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,-1.8745349645614624
1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,-8.035449028015137
-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,2.2417590618133545
1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-8.023353576660156
1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-6.902284145355225
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-4.198056221008301
-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.198807954788208
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-2.9705700874328613
-1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.6573259830474854
1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-6.527969837188721
-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,3.005143880844116
-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2829340100288391
1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-3.1415019035339355
-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-10.7095308303833
-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-2.22939395904541
1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-0.16024699807167053
1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-3.049278974533081
1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-6.76672887802124
-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.878525972366333
1.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-6.4130120277404785
-1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,1.0,9.894691467285156
1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.986907958984375
-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.2458280324935913
-1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,5.5448222160339355
-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-0.0934550017118454
1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-2.499998092651367
1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,-6.710960865020752
1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-3.5552430152893066
-1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.922247052192688
1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-3.479836940765381
1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,2.097234010696411
1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-0.05969800055027008
1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,-2.907979965209961
-1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,8.170713424682617
-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,5.8634161949157715
-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,3.167332887649536
1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-2.9607560634613037
-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,10.579678535461426
-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5389039516448975
-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.5327379703521729
1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-3.06557297706604
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,1.6418390274047852
1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-3.985630989074707
1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,-2.5058910846710205
-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.655640959739685
-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.1493930071592331
1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-2.714755058288574
-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,8.11803913116455
1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-3.688114881515503
1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-5.530357837677002
-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.662379264831543
1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-2.834364891052246
-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3428399562835693
-1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,3.0875930786132812
-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,9.946932792663574
-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,4.340212821960449
1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,1.0,-0.11796899884939194
-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-8.533588409423828
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,-3.624385118484497
-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0,5.460102081298828
-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.242319941520691
1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.1916019916534424
-1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,5.745471000671387
-1.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,7.854168891906738
-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-3.5428640842437744
-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.6058470010757446
1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-2.1544830799102783
1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-5.530094146728516
1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-0.9849240183830261
-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,6.559845924377441
-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2850539684295654
-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-3.6297221183776855
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.394343852996826
1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,-5.803551197052002
-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.9420009851455688
-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,4.145319938659668
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-7.340194225311279
1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-7.485817909240723
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,8.498141288757324
1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-0.7294809818267822
-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.661587238311768
-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,3.84025502204895
1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,-3.380312919616699
1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-3.0851409435272217
-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,7.3542351722717285
-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,2.970679998397827
-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,3.7925961017608643
1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,-2.8662989139556885
1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-5.838034152984619
1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.10663100332021713
1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-0.413455992937088
1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8.052401542663574
-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.7834999561309814
-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.8694310188293457
-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.1439039707183838
-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,3.8421590328216553
1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-3.3206050395965576
1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-7.5559492111206055
-1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.7563769817352295
1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-8.750625610351562
1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.6089340448379517
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-0.48607200384140015
-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.1981350183486938
1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.3291399478912354
1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-3.5455780029296875
1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-5.431939125061035
1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,-2.553481101989746
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-4.844584941864014
-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,2.755162000656128
-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,5.480248928070068
1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-3.334397077560425
-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,8.994805335998535
1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-6.20280122756958
-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0496629476547241
-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,4.696903228759766
1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-3.0649170875549316
1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-0.5028520226478577
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7053400278091431
-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.37927699089050293
-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.41636499762535095
1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-6.9726362228393555
1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-2.7576539516448975
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.704307556152344
1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-6.97235107421875
-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,2.4842610359191895
-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.6113770008087158
1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.8216389417648315
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,2.887367010116577
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-4.879089832305908
-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,1.0,0.2319670021533966
-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.882844924926758
